Name,Level,Element,Damage,Damage Low,Damage High,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Has Special,Item Type,Attack Type,Name No Link,Link
Dreadwyrm Katana,60,Evil,76,72,80,8,8,8,0,5,2,2,6,6,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dreadwyrm Katana,http://forums2.battleon.com/f/fb.asp?m=22272775
Dreadwyrm Katana,50,Evil,69,65,73,7,7,7,0,4,2,2,4,4,0,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dreadwyrm Katana,http://forums2.battleon.com/f/fb.asp?m=22272774
Dream Hedron I,33,Disease,55,51,59,0,0,2,-1,0,1,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,Staff,Magic,Dream Hedron I,http://forums2.battleon.com/f/fb.asp?m=17615458
Dream Hedron II,43,Disease,63,59,67,0,0,4,-2,0,2,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,Staff,Magic,Dream Hedron II,http://forums2.battleon.com/f/fb.asp?m=17615641
Dream Hedron III,53,Disease,71,67,75,0,0,5,-4,0,3,5,6,6,3,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,Staff,Magic,Dream Hedron III,http://forums2.battleon.com/f/fb.asp?m=17615682
Dream Hedron IV,63,Disease,78.5,76,81,0,0,10,-4,0,5,5,7,7,3,3,3,5,5,5,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,Staff,Magic,Dream Hedron IV,http://forums2.battleon.com/f/fb.asp?m=17615689
Dream Hedron V,70,Disease,83,81,85,0,0,12,-4,0,6,6,8,8,3,3,3,6,6,6,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,Staff,Magic,Dream Hedron V,http://forums2.battleon.com/f/fb.asp?m=22132628
Dream Hedron VI,80,Disease,88,86,90,0,0,16,-4,0,6,6,8,8,3,3,3,8,8,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,0,0,Staff,Magic,Dream Hedron VI,http://forums2.battleon.com/f/fb.asp?m=22132629
Dripping Branch,9,Darkness,25,18,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staff,Magic,Dripping Branch,http://forums2.battleon.com/f/fb.asp?m=7851608
Duckie Wand,65,Disease,77,63,91,0,0,7,6,4,0,6,6,5,4,4,4,0,0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Wand,Magic,Duckie Wand,http://forums2.battleon.com/f/fb.asp?m=20711789
Dull 301st Dagger,2,Wind,11,8,14,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Dull 301st Dagger,http://forums2.battleon.com/f/fb.asp?m=19880001
Dull 301st Staff,2,Wind,11,8,14,0,0,0,0,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staff,Magic,Dull 301st Staff,http://forums2.battleon.com/f/fb.asp?m=19877277
Dull Aurora Key,20,Light,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Aurora Key,http://forums2.battleon.com/f/fb.asp?m=18671333
Dull Bolt Key,20,Energy,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Bolt Key,http://forums2.battleon.com/f/fb.asp?m=18671365
Dull Cloud Key,20,Wind,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Cloud Key,http://forums2.battleon.com/f/fb.asp?m=18671827
Dull Ember Key,20,Fire,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Ember Key,http://forums2.battleon.com/f/fb.asp?m=18671445
Dull Flax Key,20,Nature,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Flax Key,http://forums2.battleon.com/f/fb.asp?m=18671354
Dull Icicle Key,20,Ice,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Icicle Key,http://forums2.battleon.com/f/fb.asp?m=18671323
Dull Shell Key,20,Water,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Shell Key,http://forums2.battleon.com/f/fb.asp?m=18671312
Dull Void Key,20,Darkness,42,38,46,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scythe,Magic/Pierce/Melee,Dull Void Key,http://forums2.battleon.com/f/fb.asp?m=18671347
Dust Devil,17,Wind,37,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Dust Devil,http://forums2.battleon.com/f/fb.asp?m=9234011
Dusty Blackwyn Axe,30,Darkness,50,44,56,4,0,0,0,0,3,3,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Axe,Melee,Dusty Blackwyn Axe,http://forums2.battleon.com/f/fb.asp?m=19381345
Dusty Blackwyn Daggers,30,Darkness,50,44,56,0,4,0,0,0,3,3,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Dusty Blackwyn Daggers,http://forums2.battleon.com/f/fb.asp?m=19381735
Dusty Blackwyn Staff,30,Darkness,50,44,56,0,0,4,0,0,3,3,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Staff,Magic,Dusty Blackwyn Staff,http://forums2.battleon.com/f/fb.asp?m=19381451
Dysmor,42,Poison,65,58,72,0,0,5,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Staff,Magic,Dysmor,http://forums2.battleon.com/f/fb.asp?m=14784561
Earth Breaker,9,Metal,25,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword,Melee,Earth Breaker,http://forums2.battleon.com/f/fb.asp?m=4153176
Ebb Flow,20,Water,40,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Ebb Flow,http://forums2.battleon.com/f/fb.asp?m=9233528
Ebil Dead Blade,6,Darkness,19,17,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword,Melee,Ebil Dead Blade,http://forums2.battleon.com/f/fb.asp?m=10593223
Ebil Incarnate Axe I,25,Ebil,45,35,55,2,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Axe,Melee,Ebil Incarnate Axe I,http://forums2.battleon.com/f/fb.asp?m=22323174
Ebil Incarnate Axe II,45,Ebil,63,53,73,6,0,0,0,4,0,0,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Axe,Melee,Ebil Incarnate Axe II,http://forums2.battleon.com/f/fb.asp?m=22323414
Ebil Incarnate Axe III,65,Ebil,78,68,88,9,0,0,0,6,0,0,8,8,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Axe,Melee,Ebil Incarnate Axe III,http://forums2.battleon.com/f/fb.asp?m=22323415
Ebil Incarnate Axe IV,85,Ebil,92,82,102,14,0,0,0,10,0,0,12,12,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,Axe,Melee,Ebil Incarnate Axe IV,http://forums2.battleon.com/f/fb.asp?m=22323417
Ebil Incarnate Cleaver I,25,Ebil,45,35,55,0,2,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Dagger,Pierce,Ebil Incarnate Cleaver I,http://forums2.battleon.com/f/fb.asp?m=22323552
Ebil Incarnate Cleaver II,45,Ebil,63,53,73,0,6,0,0,4,0,0,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Dagger,Pierce,Ebil Incarnate Cleaver II,http://forums2.battleon.com/f/fb.asp?m=22323553
Ebil Incarnate Cleaver III,65,Ebil,78,68,88,0,9,0,0,6,0,0,8,8,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Dagger,Pierce,Ebil Incarnate Cleaver III,http://forums2.battleon.com/f/fb.asp?m=22323554
Ebil Incarnate Cleaver IV,85,Ebil,92,82,102,0,14,0,0,10,0,0,12,12,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,Dagger,Pierce,Ebil Incarnate Cleaver IV,http://forums2.battleon.com/f/fb.asp?m=22323555
Ebil Incarnate Staff I,25,Ebil,45,35,55,0,0,2,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Staff,Magic,Ebil Incarnate Staff I,http://forums2.battleon.com/f/fb.asp?m=22323542
Ebil Incarnate Staff II,45,Ebil,63,53,73,0,0,6,0,4,0,0,5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Staff,Magic,Ebil Incarnate Staff II,http://forums2.battleon.com/f/fb.asp?m=22323544
Ebil Incarnate Staff III,65,Ebil,78,68,88,0,0,9,0,6,0,0,8,8,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,Staff,Magic,Ebil Incarnate Staff III,http://forums2.battleon.com/f/fb.asp?m=22323545
Ebil Incarnate Staff IV,85,Ebil,92,82,102,0,0,14,0,10,0,0,12,12,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,Staff,Magic,Ebil Incarnate Staff IV,http://forums2.battleon.com/f/fb.asp?m=22323546
Ebon Flame,16,Fire,37,10,64,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staff,Magic,Ebon Flame,http://forums2.battleon.com/f/fb.asp?m=5025870
Ebony and Roses I,20,Water,40,30,50,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Scythe,Magic/Pierce/Melee,Ebony and Roses I,http://forums2.battleon.com/f/fb.asp?m=17286186
Ebony and Roses II,40,Water,61,50,72,2,2,2,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Scythe,Magic/Pierce/Melee,Ebony and Roses II,http://forums2.battleon.com/f/fb.asp?m=17286218
Ebony and Roses III,50,Water,68,61,75,2,2,2,0,0,5,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Scythe,Magic/Pierce/Melee,Ebony and Roses III,http://forums2.battleon.com/f/fb.asp?m=17286231
Ebony and Roses IV,60,Water,75,72,78,5,5,5,0,0,5,5,5,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,1,0,0,1,0,0,0,0,Scythe,Magic/Pierce/Melee,Ebony and Roses IV,http://forums2.battleon.com/f/fb.asp?m=17286257
Ebony and Roses V,70,Water,82,74,90,8,8,8,10,0,7,7,7,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,Scythe,Magic/Pierce/Melee,Ebony and Roses V,http://forums2.battleon.com/f/fb.asp?m=21921184
Ebony and Roses VI,80,Water,88,74,102,11,11,11,14,0,8,8,9,10,8,8,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,1,0,0,1,0,0,0,0,Scythe,Magic/Pierce/Melee,Ebony and Roses VI,http://forums2.battleon.com/f/fb.asp?m=21921186
Echoing Spire,25,Metal,49.5,44,55,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Staff,Magic,Echoing Spire,http://forums2.battleon.com/f/fb.asp?m=16424153
Edgars Blade,53,Darkness,70,60,80,10,0,0,-2,0,10,0,10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Edgars Blade,http://forums2.battleon.com/f/fb.asp?m=18069734
Edgars Blade,43,Darkness,62,52,72,5,0,0,0,0,5,0,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Edgars Blade,http://forums2.battleon.com/f/fb.asp?m=13763760
Edgars Blade,31,Darkness,54,42,66,3,0,0,0,0,1,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Sword,Melee,Edgars Blade,http://forums2.battleon.com/f/fb.asp?m=13763531
Edgars Blade,22,Darkness,42,36,48,2,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword,Melee,Edgars Blade,http://forums2.battleon.com/f/fb.asp?m=13763526
Edgars Blade,13,Darkness,32,27,37,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sword,Melee,Edgars Blade,http://forums2.battleon.com/f/fb.asp?m=13763514
Edge of Glory,30,Good,51,44,58,0,4,0,3,3,2,2,4,2,1,1,1,0,0,0,2,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,Dagger,Pierce,Edge of Glory,http://forums2.battleon.com/f/fb.asp?m=19535334
Edge of Rebellion,76,Nature,89,78,100,0,10,0,4,4,8,8,9,10,7,7,7,0,0,1,0,5,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,Dagger,Pierce,Edge of Rebellion,http://forums2.battleon.com/f/fb.asp?m=21404113
Edge of Rebellion,66,Nature,83,67,99,0,9,0,4,4,5,5,7,7,6,5,5,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,Dagger,Pierce,Edge of Rebellion,http://forums2.battleon.com/f/fb.asp?m=21404111
Edge of Rebellion,46,Nature,69,61,77,0,6,0,0,0,4,3,4,5,2,0,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,Dagger,Pierce,Edge of Rebellion,http://forums2.battleon.com/f/fb.asp?m=21404100
Edge of Rebellion,26,Nature,52,45,59,0,3,0,0,0,2,1,2,3,2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,Dagger,Pierce,Edge of Rebellion,http://forums2.battleon.com/f/fb.asp?m=21404099
Edge of the Crescent Moon I,45,Silver,63,56,70,0,6,0,0,5,3,3,5,5,2,2,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Edge of the Crescent Moon I,http://forums2.battleon.com/f/fb.asp?m=21802096
Edge of the Crescent Moon II,55,Silver,70,63,77,0,8,0,0,6,5,5,6,6,3,3,3,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Edge of the Crescent Moon II,http://forums2.battleon.com/f/fb.asp?m=21802127
Edge of the Crescent Moon III,65,Silver,76,69,83,0,9,0,0,8,6,6,7,7,4,4,4,1,1,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Edge of the Crescent Moon III,http://forums2.battleon.com/f/fb.asp?m=21802128
Edge of the Crescent Moon IV,75,Silver,82,75,89,0,11,0,0,9,8,8,10,10,6,6,6,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Edge of the Crescent Moon IV,http://forums2.battleon.com/f/fb.asp?m=21802129
Edge of the Crescent Moon V,80,Silver,85,78,92,0,13,0,0,10,9,9,11,11,7,7,7,2,2,2,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dagger,Pierce,Edge of the Crescent Moon V,http://forums2.battleon.com/f/fb.asp?m=21802130
Edge of the Eclipse,50,Light / Darkness,69,60,78,5,0,0,0,3,3,3,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Axe,Melee,Edge of the Eclipse,http://forums2.battleon.com/f/fb.asp?m=19461729
